,Unnamed: 0,neg_prob,pos_prob,neg_vader,neu_vader,pos_vader,sentence,dict,identifier,sentiment,only pos or neg
1505,1505,0.9999585777044468,4.1422295559448326e-05,0.32799999999999996,0.672,0.0,She had quit taking her meds and became violent.,dobj,-1,neu_vader,neg_vader
1506,1506,0.9935034467422288,0.0064965532577887074,0.083,0.768,0.149,I'm planning a course of action as her son... but she may even too paranoid to even trust me to get her to take the medication.,dobj,-1,neu_vader,pos_vader
1507,1507,0.9998875042067852,0.00011249579321083447,0.0,1.0,0.0,"I've been back on meds and while my hallucinations and delusions are mostly under control, my moods have been all sorts of whacked out.",pobj,-1,neu_vader,pos_vader
1508,1508,0.9996744822414442,0.0003255177585624528,0.0,1.0,0.0,"As a side note, I can't switch meds anytime soon (should I?)",dobj,-1,neu_vader,pos_vader
1509,1509,0.9989627400179112,0.0010372599820725982,0.0,1.0,0.0,Hasn't taken his medication in a long time.,dobj,-1,neu_vader,pos_vader
1511,1511,0.999860210251248,0.00013978974874814186,0.0,0.898,0.102,"Hello everyone, I'm 22 years old and since I was 18 or something like that, I'm taking meds because my hallucinations started to appear.",dobj,-1,neu_vader,pos_vader
1513,1513,0.9161770260045704,0.08382297399541107,0.127,0.728,0.146,"So far, we’ve had minimal luck getting her help and after long bouts of convincing her to seek medical attention, she takes medications for a day or two and then stops returning back to the state of crying and screaming for the duration of the day (among other things).",dobj,-1,neu_vader,pos_vader
1515,1515,0.9980812781141696,0.001918721885824029,0.037000000000000005,0.9079999999999999,0.055,"However, my family does not want to risk me being in the house without medicine affecting me, so I need to be somewhere away from home for a while when I'm off the abilify.",pobj,-1,neu_vader,pos_vader
1516,1516,0.9998038111535336,0.00019618884647744977,0.265,0.735,0.0,I need to stop taking the meds and see if the damage from the weed/speed has been permanent.,dobj,-1,neu_vader,neg_vader
1517,1517,0.9999575246466152,4.2475353398736384e-05,0.0,1.0,0.0,He is in meds.,pobj,-1,neu_vader,pos_vader
1519,1519,0.998640198108692,0.0013598018913255556,0.0,0.9390000000000001,0.061,"I'm on meds for the delusions, and I'm getting better at dealing with it so its faded from what it was, but in social situations I sometimes get thrown back into it.",pobj,-1,neu_vader,pos_vader
1520,1520,0.9999914128100073,8.587189986090009e-06,0.138,0.862,0.0,My psychiatrist hates me because I never take my meds because of this denial (why take meds for something that isn't there?!),dobj,-1,neu_vader,neg_vader
1521,1521,0.9999938283414948,6.171658495214403e-06,0.0,1.0,0.0,and maybe I should go back to psychiatrist and get back on meds but not if none of this is real illness...,pobj,-1,neu_vader,pos_vader
1522,1522,0.9969233741271004,0.003076625872907593,0.0,0.951,0.049,"Since then, he's had a number of what you might call ""psychotic breaks"" (all of which correlate with him coming off his medication and restarting weed smoking.)",pobj,-1,neu_vader,pos_vader
1523,1523,0.9989140476829376,0.0010859523170717645,0.161,0.8390000000000001,0.0,"Moral of the story, don't smoke weed when you're unstable and not on meds",pobj,-1,neu_vader,neg_vader
1524,1524,0.9995155412468519,0.00048445875316494074,0.078,0.7929999999999999,0.129,"I've had a psychotic episode that lasted 2 days:

* auditive hallucination (hospital sounds I've never heard before in my life)
* smelled like hospital medicine or something; when I approached people that probably had a sweet smelling perfume it would smell like lavender room spray
* made me freak out, I thought I was in a coma in reality

It stopped after 2 days.",pobj,-1,neu_vader,pos_vader
1525,1525,0.9998863305833422,0.00011366941663846543,0.23,0.745,0.026000000000000002,"I've had an other one that lasted 1 day(4 months later):

* smelled like incense, Initially I freaked out thinking I'm in hell, but I stopped thinking that because it would've caused some terrible paranoid decisions

Then it stopped (again, without taking medicine) then I went to see the doctor again, took zyprexa for 6 months till this day and I'm still taking it.",dobj,-1,neu_vader,neg_vader
1526,1526,0.9999788588598606,2.1141140147920527e-05,0.0,0.6579999999999999,0.342,I gained about 13kg on my medication.,pobj,-1,neu_vader,pos_vader
1529,1529,0.9987791295262224,0.001220870473792534,0.129,0.871,0.0,"I told him that I was hurt, that he sees me bent over in pain.. yet instead of saying, ""Hey baby, do you need your medicine?""..",dobj,-1,neu_vader,neg_vader
1530,1530,0.9999720859637236,2.791403625667996e-05,0.253,0.747,0.0,"I have never, ever shared medicine with him.",dobj,-1,neu_vader,neg_vader
1531,1531,0.9999726295346418,2.737046537726897e-05,0.214,0.745,0.040999999999999995,"I brought it up today, that I was sad that he would be ok with taking pain medicine from me (I didn't have any, but he would have if I did) while I was suffering so much.",dobj,-1,neu_vader,neg_vader
1532,1532,0.9999619281850743,3.8071814931063103e-05,0.085,0.7440000000000001,0.171,"I told him that if he loves me, as much as he says he does (we have been talking marriage).. that he would say, ""Baby, ease your suffering with YOUR medicine"".",pobj,-1,neu_vader,pos_vader
1533,1533,0.999831908110498,0.00016809188949669731,0.152,0.848,0.0,A third person mentioned that if I don't take my medication I am a danger to people around me and should be locked up.,dobj,-1,neu_vader,neg_vader
1534,1534,0.9999539680979258,4.6031902075538535e-05,0.0,0.792,0.20800000000000002,Even if he took medication and was otherwise well.,dobj,-1,neu_vader,pos_vader
1535,1535,0.9999374885572286,6.251144277838199e-05,0.168,0.8320000000000001,0.0,I took my meds and i cant think that well right now.,dobj,-1,neu_vader,neg_vader
1536,1536,0.9995854645209252,0.0004145354790868188,0.126,0.7290000000000001,0.146,"He happily discussed medicine with my mother, as I was crying in the back seat, with Jack right in my ear.",dobj,-1,neu_vader,pos_vader
1537,1537,0.9998460150400552,0.00015398495995225638,0.0,1.0,0.0,So I have been on meds for about a week now.,pobj,-1,neu_vader,pos_vader
1538,1538,0.9996589998374584,0.00034100016252997016,0.11699999999999999,0.775,0.10800000000000001,"My therapist said otherwise and said to go see a psychiatrist and get officially diagnosed (been seeing her five years and have been concerned about positive symptoms for a year)
I have taken meds before with bad side effects and she said i manage the illness well
Any advice?",dobj,-1,neu_vader,neg_vader
1540,1540,0.9999362448388452,6.375516115312691e-05,0.32299999999999995,0.544,0.133,"I feel much better with medication, but I suffer from affective blindness.",pobj,-1,neu_vader,neg_vader
1541,1541,0.9999226323512114,7.736764878225559e-05,0.0,1.0,0.0,Has anyone tried any medication that can get rid of this symptom.,dobj,-1,neu_vader,pos_vader
1543,1543,0.9999383149086738,6.16850913369537e-05,0.106,0.894,0.0,I stopped taking my meds yesterday because I decided I wanted to hear their message that I can't while on meds.,pobj,-1,neu_vader,neg_vader
1544,1544,0.999283264585452,0.0007167354145362496,0.0,0.938,0.062,"They have something important to say to me, I know it, but I can't hear them with the meds, it's poision to their words.",pobj,-1,neu_vader,pos_vader
1545,1545,0.999462196862638,0.000537803137368505,0.0,1.0,0.0,"More precisely, as medications and other treatments are being developed, are the psychiatrists/other scientists monitoring patients subjectively to see if there is improvement/change during treatment testing?",pobj,-1,neu_vader,pos_vader
1547,1547,0.9981947664482188,0.001805233551787104,0.0,1.0,0.0,He returned after a few years (after wandering many cities as a destitute) and refuses to take any medication.,dobj,-1,neu_vader,pos_vader
1548,1548,0.9992063237488644,0.000793676251148458,0.20600000000000002,0.794,0.0,"Since he is paranoid, he suspects the relatives mix medicines in his food and inspects it thoroughly before consuming.",dobj,-1,neu_vader,neg_vader
1550,1550,0.9999640110842464,3.598891573682736e-05,0.0,0.706,0.294,He is calmer when he takes medicines.,dobj,-1,neu_vader,pos_vader
1551,1551,0.9969334636134825,0.003066536386506139,0.07,0.8420000000000001,0.08800000000000001,I was also(for like a month) under the impression that all of the meds I am on(abilify and certraline) are placebos considering they don't seem to be working at all and I am just as bad as I was when all this started a year and a bit ago(I am 17 now).,pobj,-1,neu_vader,pos_vader
1552,1552,0.9986925169407512,0.0013074830592656706,0.21600000000000003,0.784,0.0,She accuses me of stealing her food and of bringing strange men into my room at night to rape her... She's generally well-kempt and she's on medication but I don't know how many more nights I can go without sleep because she's so verbal and noisy.,pobj,-1,neu_vader,neg_vader
1553,1553,0.9992992618735704,0.0007007381264411619,0.0,1.0,0.0,"The majority of the time my mother is on her medication and ""fine"" beyond some of the side effects from the meds.",pobj_pobj,-1,neu_vader,pos_vader
1554,1554,0.9995557661583656,0.00044423384163265705,0.126,0.833,0.04,"Within 24 hours of being admitted and on whatever medication they had her on she began to come out of it, feel extreme regret at stopping her medication and was very apologetic.",dobj,-1,neu_vader,neg_vader
1555,1555,0.9985391236126812,0.001460876387309881,0.17300000000000001,0.7559999999999999,0.07,When she is medicated she is aware of the illness and 100% clear that she does not want to be off her meds and always regrets going off them when she relapses.,pobj,-1,neu_vader,neg_vader
1556,1556,0.9997241759694876,0.0002758240305155853,0.16699999999999998,0.833,0.0,She's supposed to be taking a synthetic thyroid medication daily but we're not completely convinced that she does.,dobj,-1,neu_vader,neg_vader
1558,1558,0.9999039153355151,9.608466447204692e-05,0.0,1.0,0.0,"We did have to send him to the hospital once, because he wasn't taking any medicine at all, and wasn't eating at all.",dobj,-1,neu_vader,pos_vader
1560,1560,0.9999662319402988,3.3768059720638976e-05,0.0,1.0,0.0,I take my meds and it's not gone.,dobj,-1,neu_vader,pos_vader
1561,1561,0.9999524688519604,4.753114802845907e-05,0.0,1.0,0.0,"I'm currently not on medication, but I've been prescribed Abilify.",pobj,-1,neu_vader,pos_vader
1562,1562,0.9999441882229346,5.581177705854187e-05,0.0,0.7440000000000001,0.256,The voices have faded once again due to effective medication.,pobj,-1,neu_vader,pos_vader
1564,1564,0.9999619182438684,3.80817561308287e-05,0.0,1.0,0.0,I take meds.,dobj,-1,neu_vader,pos_vader
1565,1565,0.9998206277768296,0.00017937222316221022,0.0,1.0,0.0,Whats to do but take meds and go through life not being able to concentrate or talk to people at all..,dobj,-1,neu_vader,pos_vader
1566,1566,0.9641130494280066,0.035886950571988985,0.177,0.721,0.102,"I am taking medication for anxiety and depression, and both conditions have improved greatly, possibly as a result of the meds or just from time/changes in circumstances.",dobj_pobj,-1,neu_vader,neg_vader
1568,1568,0.9999600750803832,3.992491963232163e-05,0.0,0.889,0.111,I'm trying to be more alert when I wake up so I'm having dinner earlier around 6:00 and taking meds around 9:00pm.,dobj,-1,neu_vader,pos_vader
1569,1569,0.998062644571346,0.001937355428654338,0.05,0.95,0.0,"Some of these things have lessened since I've been on the meds, but others are still there, and I didn't tell my doctor about most of it because all of it (except the hypochondria and fixation on weird scenarios) seemed normal.",pobj,-1,neu_vader,neg_vader
1570,1570,0.997507470142682,0.0024925298573224147,0.0,0.8390000000000001,0.161,"He refuses to take his medication properly because ""it makes him feel like a vegetable"".",dobj,-1,neu_vader,pos_vader
1572,1572,0.9995613202129872,0.00043867978702678964,0.17,0.638,0.191,I used to drink it to help combat the drowsiness from medication.,pobj,-1,neu_vader,pos_vader
1573,1573,0.9997143877537766,0.0002856122462165926,0.0,0.867,0.133,I read online that if you eat a 500 calorie meal before you take your medicine it helps absorb it.,dobj,-1,neu_vader,pos_vader
1574,1574,0.9997912502066991,0.00020874979330674122,0.098,0.902,0.0,I do not have enough of my medication to do it because I've been taking and it is whittling down to an insignificant amount.,pobj,-1,neu_vader,neg_vader
1575,1575,0.9961186845146706,0.003881315485332572,0.0,0.8079999999999999,0.192,"I hear people talking about all the time, and since I take an injection for medication I am sure that great deal of what I am hearing is what people are actually saying.",pobj,-1,neu_vader,pos_vader
1576,1576,0.9999811997643896,1.8800235596841067e-05,0.0,1.0,0.0,How long do you lot sleep for and what medication do you take?,dobj,-1,neu_vader,pos_vader
